transaction_id,partner_batch_id,account_id,transaction_date,posted_date,transaction_type,amount,currency,status,merchant_name,related_transaction_id,source_system
TXN-00001172,BATCH-2026-08-17,ACCT-003306,2026-08-17,2026-08-19,purchase,18.42,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00000902,BATCH-2026-08-17,ACCT-002249,2026-08-17,2026-08-17,purchase,62.32,USD,completed,Wayne Hardware,,POS-EAST
TXN-00001079,BATCH-2026-08-17,ACCT-003426,2026-08-17,2026-08-18,purchase,5.60,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00000711,BATCH-2026-08-17,ACCT-002949,2026-08-16,2026-08-16,purchase,250.38,USD,completed,Northwind Traders,,POS-EAST
TXN-00000111,BATCH-2026-08-17,ACCT-003393,2026-08-16,2026-08-16,purchase,18.20,USD,completed,Initech Services,,POS-WEST
TXN-00001564,BATCH-2026-08-17,ACCT-004502,2026-08-17,2026-08-18,purchase,37.19,USD,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00000648,BATCH-2026-08-17,ACCT-001981,2026-08-17,2026-08-18,purchase,23.71,USD,completed,Wayne Hardware,,POS-WEST
TXN-00000193,BATCH-2026-08-17,ACCT-003500,2026-08-16,2026-08-16,fee,134.17,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00001018,BATCH-2026-08-17,ACCT-002197,2026-08-16,2026-08-17,refund,-80.29,USD,completed,Hooli Cloud,TXN-00000516,POS-WEST
TXN-00001596,BATCH-2026-08-17,ACCT-002421,2026-08-16,2026-08-17,purchase,6.74,USD,pending,Globex Corp,,ONLINE-CHECKOUT
TXN-00000185,BATCH-2026-08-17,ACCT-003650,2026-08-17,2026-08-18,purchase,20.68,USD,completed,Northwind Traders,,ACH-BATCH
TXN-00001301,BATCH-2026-08-17,ACCT-001806,2026-08-17,2026-08-17,purchase,15.82,USD,completed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00001487,BATCH-2026-08-17,ACCT-001373,2026-08-16,2026-08-17,adjustment,21.35,USD,completed,Fabrikam Supply,,ACH-BATCH
TXN-00001876,BATCH-2026-08-17,ACCT-000260,2026-08-17,2026-08-17,refund,0.00,USD,failed,Northwind Traders,TXN-00000026,ACH-BATCH
TXN-00000472,BATCH-2026-08-17,ACCT-003717,2026-08-17,2026-08-17,refund,-18.55,USD,pending,Acme Wholesale,TXN-00000038,POS-WEST
TXN-00000904,BATCH-2026-08-17,ACCT-003401,2026-08-17,2026-08-17,purchase,0.00,USD,failed,Hooli Cloud,,ONLINE-CHECKOUT
TXN-00000139,BATCH-2026-08-17,ACCT-001105,2026-08-16,2026-08-18,refund,-23.56,USD,completed,Contoso Retail,TXN-00001341,ACH-BATCH
TXN-00000009,BATCH-2026-08-17,ACCT-003459,2026-08-16,2026-08-16,purchase,63.21,USD,reversed,Acme Wholesale,,POS-EAST
TXN-00001856,BATCH-2026-08-17,ACCT-000745,2026-08-17,2026-08-17,purchase,119.91,USD,completed,Fabrikam Supply,,ACH-BATCH
TXN-00000408,BATCH-2026-08-17,ACCT-002084,2026-08-17,2026-08-17,refund,-33.55,USD,completed,Stark Utilities,TXN-00000035,POS-EAST
TXN-00000767,BATCH-2026-08-17,ACCT-004940,2026-08-17,2026-08-17,purchase,0.00,USD,failed,Wonka Confections,,ONLINE-CHECKOUT
TXN-00000146,BATCH-2026-08-17,ACCT-004702,2026-08-17,2026-08-18,purchase,10.65,USD,completed,Fabrikam Supply,,ONLINE-CHECKOUT
TXN-00000056,BATCH-2026-08-17,ACCT-000236,2026-08-16,2026-08-16,transfer,21.33,USD,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00001696,BATCH-2026-08-17,ACCT-001509,2026-08-17,2026-08-17,purchase,35.20,USD,completed,Fabrikam Supply,,ONLINE-CHECKOUT
TXN-00001033,BATCH-2026-08-17,ACCT-002691,2026-08-16,2026-08-16,purchase,7.86,USD,completed,Contoso Retail,,ONLINE-CHECKOUT
TXN-00001082,BATCH-2026-08-17,ACCT-001982,2026-08-16,2026-08-16,adjustment,20.10,USD,pending,Fabrikam Supply,,ACH-BATCH
TXN-00000129,BATCH-2026-08-17,ACCT-001590,2026-08-17,2026-08-17,refund,-60.18,USD,completed,Umbrella Logistics,TXN-00000340,ACH-BATCH
TXN-00000724,BATCH-2026-08-17,ACCT-001720,2026-08-16,2026-08-17,purchase,5.36,EUR,completed,Stark Utilities,,POS-WEST
TXN-00001795,BATCH-2026-08-17,ACCT-001788,2026-08-17,2026-08-19,purchase,7.32,USD,completed,Contoso Retail,,POS-WEST
TXN-00000269,BATCH-2026-08-17,ACCT-004391,2026-08-17,2026-08-17,adjustment,9.30,USD,completed,Umbrella Logistics,,POS-WEST
TXN-00000033,BATCH-2026-08-17,ACCT-002877,2026-08-17,2026-08-17,transfer,-16.99,USD,completed,Pied Piper Software,,ACH-BATCH
TXN-00001620,BATCH-2026-08-17,ACCT-000722,2026-08-16,2026-08-16,transfer,-23.37,USD,completed,Acme Wholesale,,POS-WEST
TXN-00000864,BATCH-2026-08-17,ACCT-004660,2026-08-16,2026-08-17,purchase,13.02,USD,completed,Stark Utilities,,POS-EAST
TXN-00001552,BATCH-2026-08-17,ACCT-003455,2026-08-16,2026-08-16,purchase,160.10,USD,completed,Hooli Cloud,,ONLINE-CHECKOUT
TXN-00000316,BATCH-2026-08-17,ACCT-004797,2026-08-16,2026-08-16,purchase,63.47,USD,completed,Initech Services,,ACH-BATCH
TXN-00001796,BATCH-2026-08-17,ACCT-000749,2026-08-17,2026-08-18,refund,-15.22,USD,completed,Contoso Retail,TXN-00000882,ACH-BATCH
TXN-00000920,BATCH-2026-08-17,ACCT-003888,2026-08-17,2026-08-17,transfer,-15.25,USD,completed,Wayne Hardware,,ONLINE-CHECKOUT
TXN-00001808,BATCH-2026-08-17,ACCT-003523,2026-08-17,2026-08-17,fee,69.98,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00000022,BATCH-2026-08-17,ACCT-000983,2026-08-17,2026-08-17,purchase,34.94,CAD,completed,Acme Wholesale,,POS-WEST
TXN-00000917,BATCH-2026-08-17,ACCT-001956,2026-08-17,2026-08-17,purchase,103.13,EUR,completed,Contoso Retail,,POS-EAST
TXN-00000063,BATCH-2026-08-17,ACCT-000440,2026-08-17,2026-08-19,purchase,23.80,USD,completed,Fabrikam Supply,,POS-WEST
TXN-00000867,BATCH-2026-08-17,ACCT-003838,2026-08-16,2026-08-17,purchase,36.64,USD,completed,Pied Piper Software,,ACH-BATCH
TXN-00001110,BATCH-2026-08-17,ACCT-004971,2026-08-16,2026-08-17,adjustment,83.99,USD,pending,Acme Wholesale,,ACH-BATCH
TXN-00000635,BATCH-2026-08-17,ACCT-002651,2026-08-17,2026-08-17,purchase,428.10,USD,completed,Fabrikam Supply,,POS-EAST
TXN-00000286,BATCH-2026-08-17,ACCT-002751,2026-08-17,2026-08-18,purchase,64.70,USD,reversed,Stark Utilities,,POS-EAST
TXN-00000861,BATCH-2026-08-17,ACCT-001959,2026-08-16,2026-08-16,refund,-69.12,USD,completed,Globex Corp,TXN-00000026,POS-EAST
TXN-00000211,BATCH-2026-08-17,ACCT-004880,2026-08-16,2026-08-16,purchase,0.00,USD,failed,Wayne Hardware,,ONLINE-CHECKOUT
TXN-00000837,BATCH-2026-08-17,ACCT-003298,2026-08-17,2026-08-17,purchase,10.22,USD,completed,Contoso Retail,,POS-WEST
TXN-00000481,BATCH-2026-08-17,ACCT-004078,2026-08-17,2026-08-18,purchase,24.03,USD,completed,Stark Utilities,,POS-WEST
TXN-00000025,BATCH-2026-08-17,ACCT-004451,2026-08-17,2026-08-18,purchase,19.31,USD,completed,Hooli Cloud,,ONLINE-CHECKOUT
TXN-00000779,BATCH-2026-08-17,ACCT-004928,2026-08-16,2026-08-16,purchase,24.52,CAD,completed,Initech Services,,POS-WEST
TXN-00001771,BATCH-2026-08-17,ACCT-001849,2026-08-17,2026-08-17,purchase,24.80,USD,completed,Hooli Cloud,,POS-WEST
TXN-00001872,BATCH-2026-08-17,ACCT-000010,2026-08-17,2026-08-17,purchase,46.50,USD,completed,Fabrikam Supply,,ACH-BATCH
TXN-00000645,BATCH-2026-08-17,ACCT-002797,2026-08-16,2026-08-17,purchase,16.41,USD,completed,Fabrikam Supply,,POS-WEST
TXN-00000108,BATCH-2026-08-17,ACCT-002239,2026-08-17,2026-08-18,transfer,0.00,USD,failed,Hooli Cloud,,ONLINE-CHECKOUT
TXN-00001014,BATCH-2026-08-17,ACCT-002282,2026-08-16,2026-08-16,purchase,11.91,USD,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00001263,BATCH-2026-08-17,ACCT-003871,2026-08-16,2026-08-16,refund,-32.41,USD,completed,Wonka Confections,TXN-00001780,POS-WEST
TXN-00001011,BATCH-2026-08-17,ACCT-000696,2026-08-16,2026-08-16,refund,-40.80,USD,completed,Contoso Retail,TXN-00000210,POS-EAST
TXN-00000253,BATCH-2026-08-17,ACCT-004866,2026-08-17,2026-08-17,refund,-7.43,USD,completed,Contoso Retail,TXN-00000007,POS-EAST
TXN-00000306,BATCH-2026-08-17,ACCT-001015,2026-08-16,2026-08-16,purchase,22.38,USD,pending,Pied Piper Software,,POS-EAST
TXN-00001684,BATCH-2026-08-17,ACCT-000383,2026-08-17,2026-08-17,purchase,147.11,USD,completed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00001405,BATCH-2026-08-17,ACCT-000469,2026-08-17,2026-08-17,purchase,138.00,EUR,completed,Pied Piper Software,,POS-EAST
TXN-00001223,BATCH-2026-08-17,ACCT-001866,2026-08-17,2026-08-18,transfer,10.96,USD,completed,Fabrikam Supply,,ACH-BATCH
TXN-00000344,BATCH-2026-08-17,ACCT-004794,2026-08-17,2026-08-19,refund,-28.36,USD,completed,Stark Utilities,TXN-00000259,POS-WEST
TXN-00000322,BATCH-2026-08-17,ACCT-004016,2026-08-16,2026-08-16,transfer,-34.22,USD,completed,Umbrella Logistics,,POS-WEST
TXN-00000832,BATCH-2026-08-17,ACCT-004500,2026-08-16,2026-08-17,fee,72.20,USD,completed,Initech Services,,POS-WEST
TXN-00001998,BATCH-2026-08-17,ACCT-000013,2026-08-17,2026-08-19,purchase,31.89,CAD,completed,Globex Corp,,ACH-BATCH
TXN-00000677,BATCH-2026-08-17,ACCT-003679,2026-08-17,2026-08-18,transfer,24.87,USD,completed,Fabrikam Supply,,ONLINE-CHECKOUT
TXN-00001970,BATCH-2026-08-17,ACCT-001611,2026-08-17,2026-08-17,adjustment,3.70,CAD,completed,Stark Utilities,,POS-WEST
TXN-00000580,BATCH-2026-08-17,ACCT-001544,2026-08-16,2026-08-16,purchase,12.37,USD,completed,Wonka Confections,,POS-EAST
TXN-00000581,BATCH-2026-08-17,ACCT-002971,2026-08-17,2026-08-19,purchase,23.43,USD,pending,Fabrikam Supply,,ACH-BATCH
TXN-00000433,BATCH-2026-08-17,ACCT-001957,2026-08-17,2026-08-18,purchase,32.81,USD,completed,Umbrella Logistics,,POS-EAST
TXN-00001085,BATCH-2026-08-17,ACCT-003273,2026-08-17,2026-08-17,refund,-35.24,EUR,completed,Hooli Cloud,TXN-00000925,ACH-BATCH
TXN-00000718,BATCH-2026-08-17,ACCT-001698,2026-08-16,2026-08-17,refund,-88.33,USD,completed,Globex Corp,TXN-00000870,POS-WEST
TXN-00001864,BATCH-2026-08-17,ACCT-001248,2026-08-17,2026-08-17,purchase,59.08,USD,completed,Globex Corp,,POS-WEST
TXN-00000713,BATCH-2026-08-17,ACCT-001723,2026-08-17,2026-08-17,purchase,40.41,USD,completed,Initech Services,,ACH-BATCH
TXN-00000798,BATCH-2026-08-17,ACCT-002213,2026-08-16,2026-08-16,purchase,63.57,EUR,completed,Contoso Retail,,POS-EAST
TXN-00001220,BATCH-2026-08-17,ACCT-000751,2026-08-17,2026-08-17,purchase,55.07,USD,completed,Northwind Traders,,ACH-BATCH
TXN-00001123,BATCH-2026-08-17,ACCT-001022,2026-08-17,2026-08-17,refund,-20.17,USD,completed,Contoso Retail,TXN-92680477,POS-WEST
TXN-00001934,BATCH-2026-08-17,ACCT-001980,2026-08-16,2026-08-16,purchase,13.27,CAD,completed,Wonka Confections,,POS-EAST
TXN-00000616,BATCH-2026-08-17,ACCT-001000,2026-08-17,2026-08-17,transfer,-14.98,CAD,completed,Wonka Confections,,POS-WEST
TXN-00001150,BATCH-2026-08-17,ACCT-003822,2026-08-16,2026-08-16,purchase,49.45,USD,completed,Wayne Hardware,,POS-WEST
TXN-00001292,BATCH-2026-08-17,ACCT-002198,2026-08-16,2026-08-16,purchase,29.72,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00001752,BATCH-2026-08-17,ACCT-004447,2026-08-17,2026-08-17,refund,-8.35,USD,completed,Contoso Retail,TXN-00001742,POS-WEST
TXN-00001142,BATCH-2026-08-17,ACCT-001628,2026-08-17,2026-08-17,purchase,85.13,EUR,pending,Hooli Cloud,,ONLINE-CHECKOUT
TXN-00000255,BATCH-2026-08-17,ACCT-003404,2026-08-16,2026-08-16,purchase,36.52,CAD,completed,Wayne Hardware,,ACH-BATCH
TXN-00001922,BATCH-2026-08-17,ACCT-003330,2026-08-16,2026-08-17,purchase,91.92,USD,completed,Pied Piper Software,,POS-EAST
TXN-00001947,BATCH-2026-08-17,ACCT-003942,2026-08-17,2026-08-17,transfer,11.15,USD,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00000462,BATCH-2026-08-17,ACCT-004292,2026-08-17,2026-08-18,purchase,9.02,USD,completed,Fabrikam Supply,,ACH-BATCH
TXN-00000675,BATCH-2026-08-17,ACCT-002500,2026-08-17,2026-08-18,purchase,3.63,USD,completed,Initech Services,,POS-WEST
TXN-00000585,BATCH-2026-08-17,ACCT-004102,2026-08-16,2026-08-18,purchase,18.54,USD,completed,Hooli Cloud,,POS-WEST
TXN-00001937,BATCH-2026-08-17,ACCT-003527,2026-08-16,2026-08-18,transfer,29.11,USD,completed,Hooli Cloud,,ACH-BATCH
TXN-00000577,BATCH-2026-08-17,ACCT-002917,2026-08-17,2026-08-17,purchase,8.33,USD,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00001902,BATCH-2026-08-17,ACCT-000869,2026-08-17,2026-08-17,purchase,92.43,USD,completed,Northwind Traders,,POS-WEST
TXN-00001141,BATCH-2026-08-17,ACCT-004533,2026-08-16,2026-08-16,purchase,15.96,USD,completed,Contoso Retail,,POS-WEST
TXN-00001531,BATCH-2026-08-17,ACCT-002911,2026-08-16,2026-08-16,purchase,27.21,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00000586,BATCH-2026-08-17,ACCT-000036,2026-08-17,2026-08-17,purchase,3.13,USD,completed,Hooli Cloud,,POS-EAST
TXN-00001980,BATCH-2026-08-17,ACCT-003177,2026-08-16,2026-08-16,transfer,0.00,USD,failed,Globex Corp,,ACH-BATCH
TXN-00001707,BATCH-2026-08-17,ACCT-004346,2026-08-17,2026-08-17,purchase,13.64,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00000281,BATCH-2026-08-17,ACCT-001454,2026-08-17,2026-08-17,purchase,14.44,USD,completed,Umbrella Logistics,,POS-EAST
TXN-00001210,BATCH-2026-08-17,ACCT-003645,2026-08-17,2026-08-19,purchase,33.00,USD,completed,Contoso Retail,,POS-EAST
TXN-00001291,BATCH-2026-08-17,ACCT-004958,2026-08-16,2026-08-16,transfer,-154.38,USD,completed,Acme Wholesale,,POS-WEST
TXN-00000560,BATCH-2026-08-17,ACCT-004066,2026-08-17,2026-08-17,purchase,7.83,USD,completed,Fabrikam Supply,,POS-WEST
TXN-00000528,BATCH-2026-08-17,ACCT-000008,2026-08-16,2026-08-17,purchase,5.59,USD,completed,Northwind Traders,,ACH-BATCH
TXN-00001927,BATCH-2026-08-17,ACCT-001438,2026-08-16,2026-08-17,purchase,4.57,USD,completed,Pied Piper Software,,POS-WEST
TXN-00001355,BATCH-2026-08-17,ACCT-002395,2026-08-16,2026-08-16,purchase,41.23,N/A,completed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00001986,BATCH-2026-08-17,ACCT-003398,2026-08-16,2026-08-17,purchase,23.18,USD,completed,Globex Corp,,ONLINE-CHECKOUT
TXN-00001010,BATCH-2026-08-17,ACCT-002026,2026-08-16,2026-08-16,purchase,3.93,USD,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00000715,BATCH-2026-08-17,ACCT-002025,2026-08-17,2026-08-18,fee,16.89,USD,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00000950,BATCH-2026-08-17,ACCT-003067,2026-08-17,2026-08-17,purchase,48.96,USD,completed,Acme Wholesale,,POS-EAST
TXN-00000273,BATCH-2026-08-17,ACCT-000529,2026-08-17,2026-08-17,transfer,3.36,USD,completed,Globex Corp,,ACH-BATCH
TXN-00000089,BATCH-2026-08-17,ACCT-001121,2026-08-17,2026-08-18,transfer,-13.10,USD,pending,Pied Piper Software,,POS-EAST
TXN-00000882,BATCH-2026-08-17,ACCT-003801,2026-08-17,2026-08-18,purchase,71.61,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00001093,BATCH-2026-08-17,ACCT-001838,2026-08-16,2026-08-16,transfer,70.06,USD,completed,Fabrikam Supply,,ONLINE-CHECKOUT
TXN-00001468,BATCH-2026-08-17,ACCT-000541,2026-08-16,2026-08-17,purchase,35.85,USD,completed,Pied Piper Software,,POS-EAST
TXN-00001277,BATCH-2026-08-17,ACCT-000232,2026-08-17,2026-08-18,purchase,38.25,CAD,completed,Wonka Confections,,ACH-BATCH
TXN-00000102,BATCH-2026-08-17,ACCT-002639,2026-08-16,2026-08-16,purchase,,EUR,completed,Acme Wholesale,,POS-WEST
TXN-00001734,BATCH-2026-08-17,ACCT-002078,2026-08-17,2026-08-18,purchase,14.37,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00000825,BATCH-2026-08-17,ACCT-004478,2026-08-17,2026-08-17,purchase,22.36,USD,completed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00000383,BATCH-2026-08-17,ACCT-001658,2026-08-17,2026-08-17,purchase,20.12,CAD,completed,Wonka Confections,,ACH-BATCH
TXN-00001330,BATCH-2026-08-17,ACCT-003842,2026-08-16,2026-08-17,adjustment,10.05,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00001177,BATCH-2026-08-17,ACCT-000318,2026-08-17,2026-08-17,purchase,58.83,USD,completed,Wonka Confections,,POS-EAST
TXN-00000230,BATCH-2026-08-17,ACCT-002997,2026-08-17,2026-08-17,purchase,66.59,USD,completed,Umbrella Logistics,,POS-WEST
TXN-00000474,BATCH-2026-08-17,ACCT-001185,2026-08-16,2026-08-16,purchase,32.78,USD,completed,Fabrikam Supply,,POS-EAST
TXN-00000751,BATCH-2026-08-17,ACCT-000050,2026-08-17,2026-08-18,transfer,18.73,USD,completed,Contoso Retail,,ACH-BATCH
TXN-00001224,BATCH-2026-08-17,ACCT-001973,2026-08-16,2026-08-16,purchase,13.64,USD,completed,Wonka Confections,,POS-EAST
TXN-00001426,BATCH-2026-08-17,ACCT-003014,2026-08-16,2026-08-16,purchase,31.12,USD,completed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00000958,BATCH-2026-08-17,ACCT-000661,2026-08-17,2026-08-17,purchase,7.88,CAD,pending,Wonka Confections,,ACH-BATCH
TXN-00001165,BATCH-2026-08-17,ACCT-003033,2026-08-16,2026-08-17,purchase,46.35,USD,completed,Umbrella Logistics,,POS-WEST
TXN-00001727,BATCH-2026-08-17,ACCT-001677,2026-08-17,2026-08-17,purchase,27.20,USD,completed,Initech Services,,POS-WEST
TXN-00001551,BATCH-2026-08-17,ACCT-002731,2026-08-17,2026-08-17,purchase,47.81,USD,completed,Hooli Cloud,,ACH-BATCH
TXN-00000943,BATCH-2026-08-17,ACCT-003901,2026-08-17,2026-08-17,purchase,55.87,USD,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00001953,BATCH-2026-08-17,ACCT-003618,2026-08-17,2026-08-17,purchase,32.13,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00001905,BATCH-2026-08-17,ACCT-003868,2026-08-16,2026-08-16,refund,-50.57,ZZZ,completed,Northwind Traders,TXN-00001318,ACH-BATCH
TXN-00001411,BATCH-2026-08-17,ACCT-001970,2026-08-17,2026-08-17,transfer,6.42,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00000324,BATCH-2026-08-17,ACCT-000399,2026-08-16,2026-08-17,purchase,10.91,USD,completed,Acme Wholesale,,POS-EAST
TXN-00001783,BATCH-2026-08-17,ACCT-000258,2026-08-16,2026-08-17,purchase,17.76,USD,completed,Fabrikam Supply,,ACH-BATCH
TXN-00000538,BATCH-2026-08-17,ACCT-004768,2026-08-17,2026-08-18,purchase,28.41,USD,completed,Northwind Traders,,POS-WEST
TXN-00001952,BATCH-2026-08-17,ACCT-002604,2026-08-17,2026-08-17,transfer,201.99,USD,completed,Contoso Retail,,ONLINE-CHECKOUT
TXN-00000048,BATCH-2026-08-17,ACCT-001489,2026-08-17,2026-08-17,fee,10.72,CAD,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00000278,BATCH-2026-08-17,ACCT-000459,2026-08-16,2026-08-16,purchase,34.13,CAD,completed,Globex Corp,,ACH-BATCH
TXN-00000748,BATCH-2026-08-17,ACCT-000651,2026-08-16,2026-08-16,purchase,21.20,CAD,completed,Northwind Traders,,POS-WEST
TXN-00000294,BATCH-2026-08-17,ACCT-002157,2026-08-16,2026-08-16,transfer,63.05,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00000060,BATCH-2026-08-17,ACCT-001517,2026-08-17,2026-08-18,refund,-8.10,USD,completed,Globex Corp,TXN-00001216,POS-WEST
TXN-00001309,BATCH-2026-08-17,ACCT-003583,2026-08-16,2026-08-16,purchase,21.19,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00000486,BATCH-2026-08-17,ACCT-004377,2026-08-16,2026-08-16,purchase,16.49,USD,completed,Fabrikam Supply,,ACH-BATCH
TXN-00001518,BATCH-2026-08-17,ACCT-004886,2026-08-17,2026-08-17,purchase,0.00,USD,completed,Initech Services,,ACH-BATCH
TXN-00001650,BATCH-2026-08-17,ACCT-001020,2026-08-17,2026-08-17,purchase,91.93,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00000121,BATCH-2026-08-17,ACCT-000337,2026-08-16,2026-08-16,purchase,36.70,CAD,completed,Stark Utilities,,POS-WEST
TXN-00000338,BATCH-2026-08-17,ACCT-004084,2026-08-17,2026-08-17,purchase,56.99,USD,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00000243,BATCH-2026-08-17,ACCT-001070,2026-08-16,2026-08-16,purchase,11.73,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00001214,BATCH-2026-08-17,ACCT-003678,2026-08-17,2026-08-17,purchase,13.71,USD,completed,Wayne Hardware,,ONLINE-CHECKOUT
TXN-00000090,BATCH-2026-08-17,ACCT-002677,2026-08-16,2026-08-16,transfer,-19.29,USD,completed,Hooli Cloud,,ACH-BATCH
TXN-00001202,BATCH-2026-08-17,ACCT-004342,2026-08-16,2026-08-16,transfer,11.61,USD,completed,Globex Corp,,POS-WEST
TXN-00000444,BATCH-2026-08-17,ACCT-002461,2026-08-16,2026-08-17,purchase,14.60,USD,completed,Contoso Retail,,ACH-BATCH
TXN-00000023,BATCH-2026-08-17,ACCT-001956,2026-08-16,2026-08-18,purchase,4.91,USD,completed,Initech Services,,ACH-BATCH
TXN-00000248,BATCH-2026-08-17,ACCT-000840,2026-08-17,2026-08-17,refund,-15.49,USD,reversed,Contoso Retail,TXN-00001249,ONLINE-CHECKOUT
TXN-00001988,BATCH-2026-08-17,ACCT-000637,2026-08-16,2026-08-16,purchase,41.27,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00001117,BATCH-2026-08-17,ACCT-001247,2026-08-16,2026-08-17,purchase,15.20,USD,reversed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00001278,BATCH-2026-08-17,ACCT-002075,2026-08-16,2026-08-17,purchase,29.96,USD,completed,Acme Wholesale,,POS-EAST
TXN-00000017,BATCH-2026-08-17,ACCT-000773,2026-08-16,2026-08-16,purchase,22.87,USD,completed,Contoso Retail,,ACH-BATCH
TXN-00001716,BATCH-2026-08-17,ACCT-004297,2026-08-17,2026-08-19,purchase,100.84,USD,completed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00000545,BATCH-2026-08-17,ACCT-002669,2026-08-16,2026-08-16,purchase,17.54,USD,completed,Globex Corp,,POS-EAST
TXN-00000879,BATCH-2026-08-17,ACCT-003584,2026-08-17,2026-08-17,purchase,7.53,USD,completed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00001297,BATCH-2026-08-17,ACCT-003085,2026-08-16,2026-08-16,refund,-30.54,USD,pending,Wonka Confections,TXN-00000188,ACH-BATCH
TXN-00001326,BATCH-2026-08-17,ACCT-004490,2026-08-16,2026-08-17,purchase,19.86,USD,completed,Hooli Cloud,,POS-EAST
TXN-00000180,BATCH-2026-08-17,ACCT-002137,2026-08-17,2026-08-17,transfer,10.80,USD,completed,Wayne Hardware,,POS-WEST
TXN-00001313,BATCH-2026-08-17,ACCT-001376,2026-08-17,2026-08-17,purchase,22.65,CAD,completed,Globex Corp,,POS-EAST
TXN-00001088,BATCH-2026-08-17,ACCT-002256,2026-08-16,2026-08-16,refund,-22.13,USD,completed,Acme Wholesale,TXN-00001920,POS-EAST
TXN-00001497,BATCH-2026-08-17,ACCT-002868,2026-08-17,2026-08-18,purchase,13.35,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00000265,BATCH-2026-08-17,ACCT-000079,2026-08-17,2026-08-17,fee,29.26,USD,completed,Umbrella Logistics,,POS-EAST
TXN-00000091,BATCH-2026-08-17,ACCT-003948,2026-08-16,2026-08-16,purchase,2.89,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00000760,BATCH-2026-08-17,ACCT-001323,2026-08-16,2026-08-16,purchase,35.11,USD,completed,Northwind Traders,,POS-EAST
TXN-00000018,BATCH-2026-08-17,ACCT-000896,2026-08-17,2026-08-18,purchase,19.54,CAD,completed,Globex Corp,,POS-WEST
TXN-00001699,BATCH-2026-08-17,ACCT-000112,2026-08-16,2026-08-17,purchase,34.81,CAD,completed,Pied Piper Software,,POS-EAST
TXN-00000889,BATCH-2026-08-17,ACCT-001588,2026-08-16,2026-08-16,refund,33.20,USD,failed,Wonka Confections,TXN-00001737,POS-WEST
TXN-00001948,BATCH-2026-08-17,ACCT-000762,2026-08-17,2026-08-17,purchase,74.14,USD,completed,Acme Wholesale,,POS-WEST
TXN-00000811,BATCH-2026-08-17,ACCT-002865,2026-08-17,2026-08-19,adjustment,22.48,EUR,pending,Hooli Cloud,,POS-WEST
TXN-00000812,BATCH-2026-08-17,ACCT-001015,2026-08-17,2026-08-17,purchase,25.18,USD,completed,Stark Utilities,,POS-EAST
TXN-00000086,BATCH-2026-08-17,ACCT-002831,2026-08-16,2026-08-17,purchase,9.53,USD,completed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00001910,BATCH-2026-08-17,ACCT-002988,2026-08-17,2026-08-17,refund,-68.04,USD,completed,Hooli Cloud,TXN-00000931,ACH-BATCH
TXN-00000806,BATCH-2026-08-17,ACCT-001118,2026-08-17,2026-08-19,refund,-19.32,USD,completed,Stark Utilities,TXN-00001581,ACH-BATCH
TXN-00000107,BATCH-2026-08-17,ACCT-004704,2026-08-16,2026-08-17,purchase,10.37,USD,completed,Globex Corp,,ACH-BATCH
TXN-00001748,BATCH-2026-08-17,ACCT-002475,2026-08-17,2026-08-18,transfer,45.27,USD,completed,Stark Utilities,,POS-EAST
